CustomerID,Customer Name,Phone,City,RegionCode,Country,Segment,Annual Spend (NGN),Clean Date,Email Clean
C0922,Uche Nwankwo,08157284045,Lokoja,R09,Nigeria,Retail,3531514,25-01-22,uche.nwankwo@gmail.com
C0759,Chibuzor Babangida,08036951784,Oji River,R04,Nigeria,Wholesale,1532330,20-12-20,chibuzor40@yahoo.com
C0794,Bilkisu Obiora,Unknown,Osogbo,R03,Nigeria,Wholesale,3071261,14-03-19,Invalid Email
C0737,Aisha Ibrahim,08171703879,Gwoza,R12,Nigeria,Retail,84159,19-02-21,aisha.ibrahim@company.ng
C1074,Nnamdi Agbo,08056295566,Surulere,R01,Nigeria,Retail,3788427,20-11-19,nnamdi24@yahoo.com
C0895,Horizon Okeke Ltd,08055241396,Abeokuta,R02,Nigeria,Corporate,3270453,23-06-23,safiya4@yahoo.com
C0561,Abdullahi Osei,08149075822,Apapa,R01,Nigeria,SME,1095307,16-11-21,abdullahi.osei@company.ng
C0345,Babatunde Danladi,0818 3096265,Kuje,R08,Nigeria,Retail,4859206,04-01-21,babatunde9@yahoo.com
C0243,Folake Okoro,0809 4382032,Kaduna,R11,Nigeria,Wholesale,3247857,06-07-21,folake.okoro@gmail.com
C0278,Modupe Abdullahi,08151192075,Osogbo,R03,Nigeria,Wholesale,2657798,29-11-19,modupe23@yahoo.com
C0464,Adeola Aliyu,08193686811,Onitsha,R05,Nigeria,SME,4817900,28-07-19,adeola.aliyu@gmail.com
C0654,Nnamdi Shehu,08126041960,Obio-Akpor,R06,Nigeria,Retail,4512550,12-11-22,nnamdi39@yahoo.com
C0093,Chioma Suleiman,08012212008,Ikeja,R01,Nigeria,Retail,1593919,30-07-20,chioma56@yahoo.com
C0396,Ramatu Abubakar,0812 3781761,Gwagwalada,R08,Nigeria,Retail,3061570,26-05-21,ramatu.abubakar@gmail.com
C0311,Zainab Aliyu,08026301912,Ogbomoso,R03,Nigeria,Retail,1920573,29-04-18,zainab.aliyu@gmail.com
C0387,Adaeze Mbah,08189670058,Osogbo,R03,Nigeria,Retail,4113419,23-07-20,adaeze10@yahoo.com
C1013,Sochima Ringim,08132038265,Maiduguri,R12,Nigeria,Wholesale,4667696,21-02-20,s.ringim@outlook.com
C0088,Tochukwu Ringim,08166239213,Abeokuta,R02,Nigeria,SME,2845955,09-10-22,t.ringim@outlook.com
C1157,Gbemisola Okeke,08143266596,Ijebu-Ode,R02,Nigeria,Wholesale,319003,21-02-20,gbemisola75@yahoo.com
C1080,Ekene Ihejirika,08166335143,Gwagwalada,R08,Nigeria,Retail,1530489,13-02-18,ekene32@yahoo.com
C0986,Ejike Onyekachi,08034397459,Gombe,R13,Nigeria,Retail,3159534,17-09-19,e.onyekachi@outlook.com
C0214,Olamide Onuoha,08093702953,Onitsha,R05,Nigeria,Retail,4665788,29-05-20,olamide.onuoha@gmail.com
C0711,Amina Obi,08185662361,Biu,R12,Nigeria,Wholesale,1291575,08-08-19,a.obi@outlook.com
C0021,Yetunde Kwankwaso,0807 1101463,Enugu,R04,Nigeria,SME,3350226,02-12-22,y.kwankwaso@outlook.com
C0866,Ezinne Nwosu,0812 5846387,Bonny,R06,Nigeria,Wholesale,4550029,05-05-23,ezinne.nwosu@company.ng
C0916,Chibuzor Kankara,0813 3408249,Maiduguri,R12,Nigeria,Wholesale,4257038,21-12-22,chibuzor.kankara@gmail.com
C0288,Ramatu Ibrahim,08147157247,Okene,R09,Nigeria,SME,4714583,08-05-22,r.ibrahim@outlook.com
C0484,Fatima Anozie,08103051740,Rano,R10,Nigeria,Retail,4855374,14-08-19,f.anozie@outlook.com
C0161,Uche Dikko,08116473712,Bonny,R06,Nigeria,SME,4898559,08-10-19,uche.dikko@company.ng
C0011,Somtochukwu Musa,08142381585,Bonny,R06,Nigeria,Wholesale,1262849,16-04-19,somtochukwu10@yahoo.com
C0124,Funmilayo Osei,08087687574,Bonny,R06,Nigeria,Retail,2343475,14-02-22,funmilayo.osei@company.ng
C0019,Somtochukwu Makarfi,08173284771,Kaltungo,R13,Nigeria,Retail,323304,05-09-22,somtochukwu.makarfi@gmail.com
C0621,Yewande Nwachukwu,08141426003,Wudil,R10,Nigeria,Retail,1960498,16-08-21,y.nwachukwu@outlook.com
C1139,Abdullahi Makarfi,08199425114,Warri,R07,Nigeria,Retail,4847763,31-08-19,a.makarfi@outlook.com
C1059,Kano Hassan & Associates,08139700586,Ekwulobia,R05,Nigeria,Corporate,3757727,06-12-19,yahaya11@yahoo.com
C0176,Hauwa Musa,Unknown,Gwoza,R12,Nigeria,SME,1736737,22-06-18,h.musa@outlook.com
C0186,Olumide Okafor,08039106733,Kuje,R08,Nigeria,Retail,2370222,18-11-19,olumide.okafor@gmail.com
C0664,Chibuzor Obi,0810 6130679,Gombe,R13,Nigeria,Wholesale,3962141,24-03-19,chibuzor.obi@company.ng
C0283,Delta Nwankwo Global Ventures,08154271138,Oji River,R04,Nigeria,Corporate,4711346,06-02-20,a.nwankwo@outlook.com
C0074,Titilayo Gwarzo,08014274839,Lokoja,R09,Nigeria,SME,856138,10-08-19,t.gwarzo@outlook.com
